address_name,category_name,place_name,x,y,tags,cozy,cheep,walk,friend
서울 서대문구 창천동 31-86,"['form', 'Italian']",올모스트다이,126.93826154136418,37.55834963359533,", fast service, family-friendly","[0.12594959, 0.030159144, 0.14834175, 0.3696603]","[0.19303492, 0.025797103, -0.0036287755, 0.18824443]","[0.03325261, 0.11640163, 0.09837278, 0.13068762]","[0.06442577, 0.060200844, 0.4891515, 0.19484729]"
서울 서대문구 창천동 50-7,['Korean cuisine'],갯마을,126.937761140132,37.5585367782614,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 5-35,"['Chinese food', 'Chinese cuisine']",완차이,126.939390759814,37.5587142214689,", live music, fast service","[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 서대문구 창천동 5-70,"['a solar eclipse', 'Pork cutlet', 'Udon']",부엉이돈가스 신촌점,126.939748582965,37.5584909573465,", live music, vegetarian options","[0.12957309, 0.13517678, 0.13680255, 0.023920046]","[0.12981042, 0.088141754, 0.1363306, 0.046348408]","[0.27513772, 0.09911163, 0.13114232, 0.04468237]","[0.091147065, 0.10163056, 0.19798598, 0.029084]"
서울 서대문구 창천동 2-6,"['a family restaurant', 'Outback Steakhouse Delivery']",아웃백스테이크하우스 신촌점,126.938856234595,37.5591103845392,", family-friendly, fast service","[0.14834175, 0.3696603, 0.12594959, 0.030159144]","[-0.0036287755, 0.18824443, 0.19303492, 0.025797103]","[0.09837278, 0.13068762, 0.03325261, 0.11640163]","[0.4891515, 0.19484729, 0.06442577, 0.060200844]"
서울 서대문구 창천동 9-22,"['Korean cuisine', 'meat', 'Meat', 'rib']",명륜진사갈비 서울신촌점,126.939562359911,37.559247699642,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 5-11,"['Korean cuisine', 'Noodle']",김광석신촌칼국수 이대직영점,126.940065183752,37.558862329259,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-24,"['Korean cuisine', 'meat', 'Meat']",화로상회 신촌점,126.939662323647,37.5587936482974,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 2-78,['form'],뉴욕비앤씨 신촌점,126.9391414042213,37.55916098770381,", outdoor seating, great value","[0.2247931, 0.299782, 0.14853188, 0.0054987967]","[0.0008684322, 0.010771206, 0.1500135, 0.16450217]","[0.1381198, 0.13605465, 0.15217099, 0.014076366]","[0.0041337293, -0.032304913, 0.18838301, 0.0307622]"
서울 서대문구 창천동 5-30,['a solar eclipse'],소바연구소,126.939454093697,37.5587710167753,", fast service, vegetarian options","[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 서대문구 창천동 2-37,"['Korean cuisine', 'meat', 'Meat']",동학물갈비,126.938942144638,37.5592401725576,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 5-23,"['Korean cuisine', 'Stew', 'hot pot']",김삼보김치찌개 신촌점,126.93969166796126,37.55889547595039,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 5-48,"['Snack', 'Confectionery', 'Bakery']",고르드,126.93894275926998,37.558486939391805,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-32,"['Asian food', 'Southeast Asian food', 'Thai food']",히우카우,126.93956291008114,37.55856654620224,"exotic, flavorful, spicy","[0.23878402, 0.1916009, 0.23361094]","[0.23001745, 0.16088325, 0.18067366]","[0.038818747, 0.034671098, 0.028955176]","[0.071274735, 0.07216534, 0.14915049]"
서울 서대문구 창천동 5-34,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",신미불닭발 신촌점,126.939413491759,37.5585953015287,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 2-77,['Chinese food'],댄싱홍콩,126.939086975657,37.5592870992069,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-45,"['Korean cuisine', 'meat', 'Meat']",태백산맥 신촌1호점,126.939205364189,37.5584474310306,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-15,['Snack'],이나닭강정 신촌점,126.9400721389848,37.55865690547096,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-31,['a fusion dish'],아비꼬 신촌점,126.93952888386346,37.558656628483135,", live music, family-friendly","[0.12957309, 0.13517678, 0.14834175, 0.3696603]","[0.12981042, 0.088141754, -0.0036287755, 0.18824443]","[0.27513772, 0.09911163, 0.09837278, 0.13068762]","[0.091147065, 0.10163056, 0.4891515, 0.19484729]"
서울 서대문구 창천동 5-39,"['Korean cuisine', 'meat', 'Meat', 'intestine', 'Makchang']",홍곱창 신촌점,126.93920074044,37.5585663602598,"authentic, comfort food, great value","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 9-27,['form'],프랭클린스테이크하우스,126.93934846612534,37.55922957002017,", great value, romantic","[0.14853188, 0.0054987967, 0.35158497]","[0.1500135, 0.16450217, 0.028207535]","[0.15217099, 0.014076366, 0.06528326]","[0.18838301, 0.0307622, 0.27855042]"
서울 서대문구 창천동 5-46,"['Korean cuisine', 'meat', 'Meat']",마포등심 신촌점,126.939087585898,37.5585374700318,"authentic, comfort food, romantic","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 2-23,"['Korean cuisine', 'meat', 'Meat']",양 정가,126.938937900555,37.558893286533525,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 9-26,"['Korean cuisine', 'meat', 'Meat']",리정원다옴,126.9393700343841,37.55915029336689,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 5-23,"['a bar', 'Hope', 'a restaurant']",헌터스문 신촌본점,126.93959661619526,37.55887290243589,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 5-46,"['Korean cuisine', 'meat', 'Meat']",육회꽃피다,126.939087591766,37.5585302620585,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-21,"['Snack', 'Confectionery', 'Bakery']",엠아이스위트,126.939865978075,37.5588766439208,", live music, family-friendly","[0.12957309, 0.13517678, 0.14834175, 0.3696603]","[0.12981042, 0.088141754, -0.0036287755, 0.18824443]","[0.27513772, 0.09911163, 0.09837278, 0.13068762]","[0.091147065, 0.10163056, 0.4891515, 0.19484729]"
서울 서대문구 창천동 5-43,"['a bar', 'a cocktail bar']",Q 1호점,126.939359294803,37.5584366982255,", romantic, outdoor seating","[0.35158497, 0.2247931, 0.299782]","[0.028207535, 0.0008684322, 0.010771206]","[0.06528326, 0.1381198, 0.13605465]","[0.27855042, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 5-24,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",신영이네 신숯불닭갈비,126.939693993255,37.5588188923936,"authentic, comfort food, romantic","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 5-32,"['Snack', 'Confectionery', 'Bakery']",이씨 서울신촌점,126.939534611937,37.5585710366988,", family-friendly, fast service","[0.14834175, 0.3696603, 0.12594959, 0.030159144]","[-0.0036287755, 0.18824443, 0.19303492, 0.025797103]","[0.09837278, 0.13068762, 0.03325261, 0.11640163]","[0.4891515, 0.19484729, 0.06442577, 0.060200844]"
서울 서대문구 창천동 2-38,['form'],준스그릴,126.938856110905,37.5592617519611,", great value, vegetarian options","[0.14853188, 0.0054987967, 0.13680255, 0.023920046]","[0.1500135, 0.16450217, 0.1363306, 0.046348408]","[0.15217099, 0.014076366, 0.13114232, 0.04468237]","[0.18838301, 0.0307622, 0.19798598, 0.029084]"
서울 서대문구 창천동 5-44,"['a bar', 'Hope', 'a restaurant']",비올라,126.93936836655,37.558415078955,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 5-23,"['a bar', 'a cocktail bar']",블루문인더스카이,126.939684912838,37.5588513236471,", fast service, vegetarian options","[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 서대문구 창천동 5-44,['a bar'],IRO,126.939291436359,37.5583771975477,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 5-23,"['Korean cuisine', 'meat', 'Meat']",바베큐에빠진날 신촌점,126.93969391483,37.5589162000287,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 마포구 신수동 1-1,['Lunch box'],한솥도시락 서강대점,126.94294693071927,37.55114851451941,", vegetarian options, live music","[0.13680255, 0.023920046, 0.12957309, 0.13517678]","[0.1363306, 0.046348408, 0.12981042, 0.088141754]","[0.13114232, 0.04468237, 0.27513772, 0.09911163]","[0.19798598, 0.029084, 0.091147065, 0.10163056]"
서울 마포구 신수동 1-1,['Lunch box'],지지고 서강대점,126.9429616389705,37.55115302661622,", family-friendly, fast service","[0.14834175, 0.3696603, 0.12594959, 0.030159144]","[-0.0036287755, 0.18824443, 0.19303492, 0.025797103]","[0.09837278, 0.13068762, 0.03325261, 0.11640163]","[0.4891515, 0.19484729, 0.06442577, 0.060200844]"
서울 마포구 대흥동 18-18,['Korean cuisine'],그린식당,126.94482200926666,37.55434884935949,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 대흥동 22-60,['School food'],김가네 서강대점,126.943027035678,37.55146840754552,", live music, fast service","[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 마포구 노고산동 12-24,['form'],도시피자,126.940969493135,37.5545416016559,", romantic, outdoor seating","[0.35158497, 0.2247931, 0.299782]","[0.028207535, 0.0008684322, 0.010771206]","[0.06528326, 0.1381198, 0.13605465]","[0.27855042, 0.0041337293, -0.032304913]"
서울 마포구 대흥동 18-54,['Korean cuisine'],전주집,126.945162152713,37.553491257946,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 마포구 대흥동 18-9,['Korean cuisine'],새문순대국,126.94574032190113,37.553672625614816,"authentic, comfort food, great value","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 마포구 염리동 532,"['Korean cuisine', 'meat', 'Meat', 'Pork belly']",마포육감식당,126.9469240482126,37.55213155618284,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 마포구 대흥동 18-13,"['Snack', 'Confectionery', 'Bakery']",파운더리,126.94552880431584,37.5535193585951,", family-friendly, outdoor seating","[0.14834175, 0.3696603, 0.2247931, 0.299782]","[-0.0036287755, 0.18824443, 0.0008684322, 0.010771206]","[0.09837278, 0.13068762, 0.1381198, 0.13605465]","[0.4891515, 0.19484729, 0.0041337293, -0.032304913]"
서울 마포구 염리동 532,['Shabu-Shabu'],1987신샤브 마포점,126.94690712346068,37.55206036972729,"cozy, social, healthy options","[1.0, 0.10475678, 0.16916254, 0.023920046]","[0.17372674, 0.0744294, 0.13446212, 0.046348408]","[0.13672116, 0.014821317, 0.108431734, 0.04468237]","[0.15522578, 0.0844524, 0.020283777, 0.029084]"
서울 마포구 대흥동 3,"['Snack', 'Confectionery', 'Bakery']",비버베이크샵,126.946441288555,37.5546388152329,", vegetarian options, outdoor seating","[0.13680255, 0.023920046, 0.2247931, 0.299782]","[0.1363306, 0.046348408, 0.0008684322, 0.010771206]","[0.13114232, 0.04468237, 0.1381198, 0.13605465]","[0.19798598, 0.029084, 0.0041337293, -0.032304913]"
서울 마포구 대흥동 18-1,['Korean cuisine'],대흥동멸치국수 상암동멸치국수직영점,126.94549202215995,37.55429870469592,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 마포구 염리동 532,"['form', 'hamburger']",프랭크버거 마포프레스티지자이점,126.9467080622725,37.55348836180736,", family-friendly, vegetarian options","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 마포구 대흥동 806,['chicken'],명가통닭 대흥점,126.94567720497125,37.55487542854912,", family-friendly, great value","[0.14834175, 0.3696603, 0.14853188, 0.0054987967]","[-0.0036287755, 0.18824443, 0.1500135, 0.16450217]","[0.09837278, 0.13068762, 0.15217099, 0.014076366]","[0.4891515, 0.19484729, 0.18838301, 0.0307622]"
서울 마포구 대흥동 20-4,"['Korean cuisine', 'meat', 'Meat', 'Pork belly']",대흥동고깃집,126.9457439985411,37.55328429723456,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 염리동 532,"['a solar eclipse', 'a Japanese restaurant']",텐신,126.946741647908,37.55400194570982,", fast service, live music","[0.12594959, 0.030159144, 0.12957309, 0.13517678]","[0.19303492, 0.025797103, 0.12981042, 0.088141754]","[0.03325261, 0.11640163, 0.27513772, 0.09911163]","[0.06442577, 0.060200844, 0.091147065, 0.10163056]"
서울 마포구 대흥동 18-11,"['form', 'Pizza']",피자헤븐 마포점,126.945723503784,37.5534554774084,", romantic, vegetarian options","[0.35158497, 0.13680255, 0.023920046]","[0.028207535, 0.1363306, 0.046348408]","[0.06528326, 0.13114232, 0.04468237]","[0.27855042, 0.19798598, 0.029084]"
서울 마포구 대흥동 20-4,['Korean cuisine'],엄마솜씨짱,126.945746271086,37.5532716843086,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 마포구 대흥동 18-10,[],프랑킨숯불양념구이치킨,126.945723427986,37.5535599931226,", fast service, great value","[0.12594959, 0.030159144, 0.14853188, 0.0054987967]","[0.19303492, 0.025797103, 0.1500135, 0.16450217]","[0.03325261, 0.11640163, 0.15217099, 0.014076366]","[0.06442577, 0.060200844, 0.18838301, 0.0307622]"
서울 마포구 대흥동 9,"['Snack', 'Confectionery', 'Bakery']",보노니아,126.945256856494,37.5524353323311,", live music, family-friendly","[0.12957309, 0.13517678, 0.14834175, 0.3696603]","[0.12981042, 0.088141754, -0.0036287755, 0.18824443]","[0.27513772, 0.09911163, 0.09837278, 0.13068762]","[0.091147065, 0.10163056, 0.4891515, 0.19484729]"
서울 마포구 대흥동 16,"['Korean cuisine', 'meat', 'Meat']",목우촌웰빙마을 신촌그랑자이점,126.945708681476,37.5551673662507,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 마포구 대흥동 3-34,"['Korean cuisine', 'meat', 'Meat']",우삼겹우된장,126.946117389338,37.5549540170408,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 마포구 염리동 10-132,['Korean cuisine'],밥이맛있는집,126.946659812789,37.5544956555236,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 대흥동 3-34,"['a bar', 'Hope', 'a restaurant']",니드의필요한 세계맥주카페,126.946102684043,37.5549440993553,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 마포구 염리동 515-1,"['Korean cuisine', 'Stew', 'hot pot']",보글보글 찌개나라,126.94717371735162,37.55114147120312,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 대현동 104-69,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",공릉닭한마리,126.94108063059244,37.557125717889136,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 마포구 노고산동 19-39,['Korean cuisine'],대전해장국전문,126.940502373803,37.5556117523171,"authentic, comfort food, romantic","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 대현동 104-25,"['Korean cuisine', 'meat', 'Meat', 'pig hocks', 'Bossam']",대현매운족발 본점,126.942108225385,37.5571802860414,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 대현동 104-25,"['Asian food', 'Southeast Asian food']",방콕익스프레스 신촌본점,126.941868300831,37.557169356192,"exotic, flavorful, spicy","[0.23878402, 0.1916009, 0.23361094]","[0.23001745, 0.16088325, 0.18067366]","[0.038818747, 0.034671098, 0.028955176]","[0.071274735, 0.07216534, 0.14915049]"
서울 마포구 노고산동 19-40,"['Chinese food', 'Chinese cuisine']",연래춘,126.940384690541,37.555590069017,", family-friendly, romantic","[0.14834175, 0.3696603, 0.35158497]","[-0.0036287755, 0.18824443, 0.028207535]","[0.09837278, 0.13068762, 0.06528326]","[0.4891515, 0.19484729, 0.27855042]"
서울 서대문구 대현동 104-25,"['Korean cuisine', 'Seafood', 'Fish']",강릉생아구찜,126.94199504387608,37.55718743847071,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 대현동 104-59,"['School food', 'stir-fried Rice Cake']",청년다방 신촌점,126.94134690192833,37.55673274534274,", vegetarian options, fast service","[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 서대문구 대현동 104-39,"['a solar eclipse', 'Tuna sashimi']",동강참치,126.94128430751,37.5571762751985,", family-friendly, outdoor seating","[0.14834175, 0.3696603, 0.2247931, 0.299782]","[-0.0036287755, 0.18824443, 0.0008684322, 0.010771206]","[0.09837278, 0.13068762, 0.1381198, 0.13605465]","[0.4891515, 0.19484729, 0.0041337293, -0.032304913]"
서울 서대문구 대현동 104-36,"['Korean cuisine', 'meat', 'Meat', 'Bulgogi', 'a double whammy']",팔색콩불,126.9423438444238,37.556903795167976,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 대현동 104-36,"['a solar eclipse', 'a Japanese restaurant']",진돈부리,126.942456981822,37.5569534052124,", fast service, family-friendly","[0.12594959, 0.030159144, 0.14834175, 0.3696603]","[0.19303492, 0.025797103, -0.0036287755, 0.18824443]","[0.03325261, 0.11640163, 0.09837278, 0.13068762]","[0.06442577, 0.060200844, 0.4891515, 0.19484729]"
서울 서대문구 대현동 104-36,"['form', 'hamburger']",포원제로 신촌점,126.942493264478,37.5568669271483,", vegetarian options, great value","[0.13680255, 0.023920046, 0.14853188, 0.0054987967]","[0.1363306, 0.046348408, 0.1500135, 0.16450217]","[0.13114232, 0.04468237, 0.15217099, 0.014076366]","[0.19798598, 0.029084, 0.18838301, 0.0307622]"
